Gruppe;ValgstedId;KredsNr;StorKredsNr;LandsdelsNr;Opførelsesår_Antal_personer_2010-9999
;787015;87;10;3;115
;791001;75;9;3;195
;791002;75;9;3;258
;791003;75;9;3;154
;791004;75;9;3;333
;791005;75;9;3;62
;791006;75;9;3;97
;791007;75;9;3;68
;791008;75;9;3;2134
;791009;76;9;3;389
;791011;76;9;3;88
;791012;76;9;3;299
;791013;76;9;3;1612
;791014;76;9;3;279
;791015;76;9;3;131
;791016;76;9;3;151
;791017;76;9;3;146
;810001;86;10;3;10
;810002;86;10;3;57
;810003;86;10;3;294
;810004;86;10;3;15
;810005;86;10;3;597
;810006;86;10;3;16
;810010;86;10;3;793
;810034;86;10;3;18
;810040;86;10;3;37
;810050;86;10;3;65
;810056;86;10;3;21
;810070;86;10;3;56
;810080;86;10;3;15
;813001;84;10;3;217
;813002;84;10;3;46
;813003;84;10;3;12
;813004;84;10;3;58
;813005;84;10;3;134
;813006;84;10;3;877
;813007;84;10;3;40
;813008;84;10;3;133
;813009;84;10;3;534
;813010;84;10;3;25
;813011;84;10;3;7
;813012;84;10;3;13
;813013;84;10;3;53
;813014;84;10;3;15
;813015;84;10;3;81
;820001;88;10;3;174
;820002;88;10;3;154
;820003;88;10;3;10
;820004;88;10;3;764
;820005;88;10;3;38
;820006;88;10;3;28
;820007;88;10;3;23
;820008;88;10;3;46
;820009;88;10;3;9
;820010;88;10;3;199
;820011;88;10;3;22
;820012;88;10;3;19
;820013;88;10;3;13
;820014;88;10;3;22
;825015;84;10;3;27
;840001;88;10;3;2032
;840002;88;10;3;273
;840003;88;10;3;130
;840004;88;10;3;115
;840005;88;10;3;53
;840006;88;10;3;81
;840007;88;10;3;126
;840008;88;10;3;17
;840009;88;10;3;23
;840010;88;10;3;33
;840011;88;10;3;13
;846002;89;10;3;45
;846003;89;10;3;216
;846004;89;10;3;168
;846008;89;10;3;169
;846009;89;10;3;72
;846011;89;10;3;334
;846014;89;10;3;12
;846018;89;10;3;112
;846020;89;10;3;191
;846022;89;10;3;55
;846027;89;10;3;888
;849001;86;10;3;1061
;849002;86;10;3;90
;849003;86;10;3;268
;849004;86;10;3;26
;849005;86;10;3;64
;849006;86;10;3;17
;849007;86;10;3;21
;849008;86;10;3;121
;849009;86;10;3;14
;849010;86;10;3;20
;849011;86;10;3;59
;849012;86;10;3;36
;849013;86;10;3;94
;849014;86;10;3;27
;849015;86;10;3;29
;849016;86;10;3;30
;849018;86;10;3;167
;849020;86;10;3;206
;849021;86;10;3;47
;851003;92;10;3;1042,14
;851004;92;10;3;812,86
;851005;92;10;3;433
;851007;92;10;3;142
;851009;92;10;3;157,14
;851010;92;10;3;197,86
;851011;92;10;3;522
;851012;92;10;3;566,30
;851014;91;10;3;121
;851015;91;10;3;168
;851016;92;10;3;1507,70
;851017;91;10;3;331
;851018;91;10;3;491
;851019;91;10;3;846,78
;851020;91;10;3;493,22
;851022;91;10;3;713
;851024;91;10;3;914
;851027;90;10;3;2002,20
;851028;90;10;3;1465,29
;851029;90;10;3;1363,04
;851030;90;10;3;1584,12
;851031;90;10;3;339
;851032;90;10;3;270
;851033;90;10;3;687
;851034;90;10;3;307,84
;851035;90;10;3;287
;851036;90;10;3;853,50
;851038;91;10;3;45
;851040;90;10;3;491
;851043;92;10;3;243
;851044;92;10;3;240
;851046;92;10;3;29
;851047;91;10;3;458
;851052;91;10;3;71
;851056;90;10;3;19
;851058;90;10;3;63
;851061;90;10;3;208
;860001;85;10;3;44
;860003;85;10;3;125
;860004;85;10;3;440
;860006;85;10;3;126
;860007;85;10;3;46
;860008;85;10;3;45
;860011;85;10;3;120
;860012;85;10;3;19
;860013;85;10;3;97
;860014;85;10;3;83
;860015;85;10;3;277
;860016;85;10;3;224
;860018;85;10;3;434
;860019;85;10;3;88
;860020;85;10;3;32
;860021;85;10;3;148
;860022;85;10;3;130
;860023;85;10;3;32
;860026;85;10;3;20
;860027;85;10;3;24
;860028;85;10;3;29
