Gruppe,ValgstedId,KredsNr,StorKredsNr,LandsdelsNr,Opførelsesår_Antal_boliger_1940-1959
,787014,87,10,3,28
,787015,87,10,3,27
,791001,75,9,3,168
,791002,75,9,3,130
,791003,75,9,3,479
,791004,75,9,3,113
,791005,75,9,3,107
,791006,75,9,3,160
,791007,75,9,3,100
,791008,75,9,3,2596
,791009,76,9,3,584
,791011,76,9,3,126
,791012,76,9,3,230
,791013,76,9,3,223
,791014,76,9,3,118
,791015,76,9,3,124
,791016,76,9,3,148
,791017,76,9,3,111
,810001,86,10,3,49
,810002,86,10,3,123
,810003,86,10,3,255
,810004,86,10,3,87
,810005,86,10,3,113
,810006,86,10,3,114
,810010,86,10,3,972
,810034,86,10,3,32
,810040,86,10,3,51
,810050,86,10,3,65
,810056,86,10,3,41
,810070,86,10,3,122
,810080,86,10,3,23
,813001,84,10,3,944
,813002,84,10,3,84
,813003,84,10,3,97
,813004,84,10,3,47
,813005,84,10,3,136
,813006,84,10,3,2445
,813007,84,10,3,90
,813008,84,10,3,33
,813009,84,10,3,502
,813010,84,10,3,82
,813011,84,10,3,53
,813012,84,10,3,52
,813013,84,10,3,113
,813014,84,10,3,49
,813015,84,10,3,169
,820001,88,10,3,232
,820002,88,10,3,221
,820003,88,10,3,47
,820004,88,10,3,403
,820005,88,10,3,94
,820006,88,10,3,75
,820007,88,10,3,148
,820008,88,10,3,104
,820009,88,10,3,66
,820010,88,10,3,271
,820011,88,10,3,103
,820012,88,10,3,55
,820013,88,10,3,69
,820014,88,10,3,48
,825015,84,10,3,86
,840001,88,10,3,167
,840002,88,10,3,211
,840003,88,10,3,124
,840004,88,10,3,186
,840005,88,10,3,127
,840006,88,10,3,68
,840007,88,10,3,61
,840008,88,10,3,101
,840009,88,10,3,50
,840010,88,10,3,84
,840011,88,10,3,32
,846002,89,10,3,84
,846003,89,10,3,214
,846004,89,10,3,248
,846008,89,10,3,79
,846009,89,10,3,132
,846011,89,10,3,460
,846014,89,10,3,53
,846018,89,10,3,177
,846020,89,10,3,125
,846022,89,10,3,109
,846027,89,10,3,753
,849001,86,10,3,145
,849002,86,10,3,34
,849003,86,10,3,31
,849004,86,10,3,93
,849005,86,10,3,25
,849006,86,10,3,37
,849007,86,10,3,34
,849008,86,10,3,145
,849009,86,10,3,94
,849010,86,10,3,31
,849011,86,10,3,71
,849012,86,10,3,62
,849013,86,10,3,215
,849014,86,10,3,89
,849015,86,10,3,43
,849016,86,10,3,60
,849018,86,10,3,288
,849020,86,10,3,82
,849021,86,10,3,76
,851003,92,10,3,1025.85
,851004,92,10,3,800.15
,851005,92,10,3,999
,851007,92,10,3,138
,851009,92,10,3,102.69
,851010,92,10,3,129.31
,851011,92,10,3,225
,851012,92,10,3,131.61
,851014,91,10,3,1408
,851015,91,10,3,250
,851016,92,10,3,350.39
,851017,91,10,3,1416
,851018,91,10,3,266
,851019,91,10,3,400.64
,851020,91,10,3,233.36
,851022,91,10,3,134
,851024,91,10,3,110
,851027,90,10,3,1711.62
,851028,90,10,3,1551.64
,851029,90,10,3,411.57
,851030,90,10,3,695.48
,851031,90,10,3,594
,851032,90,10,3,66
,851033,90,10,3,65
,851034,90,10,3,164.66
,851035,90,10,3,161
,851036,90,10,3,258.03
,851038,91,10,3,88
,851040,90,10,3,11
,851043,92,10,3,188
,851044,92,10,3,187
,851046,92,10,3,75
,851047,91,10,3,275
,851052,91,10,3,137
,851056,90,10,3,118
,851058,90,10,3,139
,851061,90,10,3,116
,860001,85,10,3,45
,860003,85,10,3,746
,860004,85,10,3,933
,860006,85,10,3,77
,860007,85,10,3,114
,860008,85,10,3,71
,860011,85,10,3,204
,860012,85,10,3,81
,860013,85,10,3,73
,860014,85,10,3,51
,860015,85,10,3,292
,860016,85,10,3,520
,860018,85,10,3,203
,860019,85,10,3,244
,860020,85,10,3,61
,860021,85,10,3,114
,860022,85,10,3,127
,860023,85,10,3,73
,860026,85,10,3,90
,860027,85,10,3,45
,860028,85,10,3,91
